Petroleum Experts,Move v1.1
Vertex Data,Vertex Data,Vertex Data,Orientation Data,Orientation Data,Orientation Data,Container
Real,Real,Real,Real,Real,Real,Text
X(East),Y(North),Z,dip,azimuth,strike,Object Name
#FF0000,#00FF00,#0000FF,#FFFFFF,#FFFFFF,#FFFFFF,#3F3B1F
metre,metre,metre,degree,degree,degree,
xy,xy,elevation,orientation,orientation,orientation,
1624809.153720,5301131.315446,-24146.380046,54.730442,307.373291,217.373291,Hundalee
1624831.163272,5301157.368461,-24145.566206,55.372108,310.669739,220.669739,Hundalee
1625059.309859,5301332.002182,-24059.788246,55.372108,310.669739,220.669739,Hundalee
1625491.821557,5301519.006188,-23763.712622,55.192699,310.931854,220.931854,Hundalee
1625627.612686,5301955.848028,-24028.221925,55.222019,310.988220,220.988220,Hundalee
1625432.371067,5302034.629199,-24314.852228,55.222019,310.988220,220.988220,Hundalee
1625270.725850,5301855.250435,-24321.362504,55.288715,310.908661,220.908661,Hundalee
1625033.455772,5301589.465257,-24330.807825,55.245869,310.608917,220.608917,Hundalee
1625859.485928,5302305.438023,-24096.084773,55.555012,308.862488,218.862488,Hundalee
1626231.130184,5302546.940387,-23895.097498,55.555012,308.862488,218.862488,Hundalee
1626612.098399,5302431.438607,-23361.037228,55.217331,308.945984,218.945984,Hundalee
1627182.159726,5303118.329784,-23341.512798,55.260204,308.680878,218.680878,Hundalee
1627099.218926,5303596.488380,-23864.993242,55.170246,308.647156,218.647156,Hundalee
1626752.784799,5303487.235378,-24155.794919,55.170246,308.647156,218.647156,Hundalee
1626454.757383,5303124.578563,-24166.374745,55.237164,308.460327,218.460327,Hundalee
1627233.499580,5303964.250249,-24047.736342,55.571655,309.689026,219.689026,Hundalee
1627437.691067,5304186.713621,-24025.764808,55.571655,309.689026,219.689026,Hundalee
1627611.281069,5304361.396866,-23998.421352,54.774544,312.064026,222.064026,Hundalee
1627915.522540,5304442.065020,-23755.075828,54.774544,312.064026,222.064026,Hundalee
1628333.079827,5304262.676724,-23139.188855,55.251186,312.023651,222.023651,Hundalee
1628915.531400,5304756.632993,-23072.733869,54.913147,320.514923,230.514923,Hundalee
1628828.585515,5305206.107721,-23637.043150,53.976818,320.182617,230.182617,Hundalee
1628946.718899,5305469.086548,-23814.506438,55.603668,324.136383,234.136383,Hundalee
1629187.969340,5305620.601255,-23787.412769,55.603668,324.136383,234.136383,Hundalee
1629634.220422,5305885.089949,-23739.722538,54.764065,327.018219,237.018219,Hundalee
1629984.271365,5306048.871040,-23664.447681,54.764065,327.018219,237.018219,Hundalee
1630110.691805,5305830.319555,-23299.306868,55.576752,326.596344,236.596344,Hundalee
1629954.272349,5305284.206531,-22763.433239,55.289593,326.425842,236.425842,Hundalee
1630513.839343,5305265.102442,-22295.804279,55.145523,326.576935,236.576935,Hundalee
1630962.429822,5305644.153840,-22398.674115,55.256687,327.143677,237.143677,Hundalee
1631518.512670,5305729.798552,-22059.494342,55.689362,326.420807,236.420807,Hundalee
1631772.135408,5306165.649087,-22381.545809,55.368839,325.979248,235.979248,Hundalee
1631197.713166,5306327.453798,-23036.889421,55.145153,326.122833,236.122833,Hundalee
1630743.934872,5306027.370661,-23035.852805,55.410999,327.241058,237.241058,Hundalee
1631178.965164,5306682.687447,-23477.634048,55.383350,326.386353,236.386353,Hundalee
1630730.241316,5306674.138551,-23827.433471,55.580860,326.379547,236.379547,Hundalee
1630436.626818,5306505.421492,-23859.084622,55.239662,326.778015,236.778015,Hundalee
1630305.151931,5306432.438736,-23873.389397,55.306557,327.389679,237.389679,Hundalee
1631641.894781,5306979.906200,-23464.954223,55.383350,326.386353,236.386353,Hundalee
1631854.186962,5307101.494022,-23442.048914,55.111744,327.352264,237.352264,Hundalee
1632111.582463,5307031.476882,-23158.367511,55.111744,327.352264,237.352264,Hundalee
1632207.417141,5307330.381694,-23449.183447,55.810036,329.205566,239.205566,Hundalee
1632570.646497,5307461.088284,-23340.724920,55.810036,329.205566,239.205566,Hundalee
1632649.954247,5307705.673899,-23587.137388,54.555580,328.560364,238.560364,Hundalee
1633012.963587,5307878.847185,-23546.183147,55.918961,333.853790,243.853790,Hundalee
1633166.029496,5307939.987750,-23528.303219,54.690804,334.814148,244.814148,Hundalee
1633517.769586,5307994.447592,-23386.547730,54.690804,334.814148,244.814148,Hundalee
1633808.578917,5308183.078251,-23452.824141,54.690804,334.814148,244.814148,Hundalee
1634121.675374,5308342.302185,-23470.245832,54.975147,335.400269,245.400269,Hundalee
1634355.062496,5308459.724579,-23483.142756,55.012833,335.124695,245.124695,Hundalee
1634739.000737,5308604.864493,-23440.525113,55.012833,335.124695,245.124695,Hundalee
1635077.239256,5308865.827246,-23575.512017,55.012833,335.124695,245.124695,Hundalee
1635350.850932,5308969.220879,-23545.052690,54.964188,335.063629,245.063629,Hundalee
1635681.987798,5309094.830581,-23508.162956,54.966770,335.036987,245.036987,Hundalee
1635990.323881,5309209.743708,-23471.148260,54.966770,335.036987,245.036987,Hundalee
1636018.226163,5309021.347009,-23210.257987,55.015415,335.041138,245.041138,Hundalee
1636351.578339,5309161.527088,-23190.906265,55.006550,335.101501,245.101501,Hundalee
1636326.890698,5309351.141435,-23451.438514,54.975208,335.100800,245.100800,Hundalee
1636295.882230,5309339.413826,-23454.891030,54.983814,335.069519,245.069519,Hundalee
1636659.519374,5309280.053758,-23159.284065,55.006550,335.101501,245.101501,Hundalee
1637073.762214,5309210.949188,-22821.597870,54.927387,335.170807,245.170807,Hundalee
1637398.890393,5309532.801942,-23043.184818,54.927387,335.170807,245.170807,Hundalee
1637555.050288,5309591.676423,-23025.808137,54.927174,335.143127,245.143127,Hundalee
1637934.907220,5309685.401431,-22919.511111,54.927174,335.143127,245.143127,Hundalee
1638159.111870,5309995.473882,-23186.139458,54.996498,335.180023,245.180023,Hundalee
1638429.919412,5310107.515311,-23169.026425,54.996498,335.180023,245.180023,Hundalee
1638736.338936,5310268.157823,-23193.181318,55.011887,335.122223,245.122223,Hundalee
1639125.933097,5310332.374674,-23042.247970,55.011887,335.122223,245.122223,Hundalee
1639153.346211,5310021.504432,-22623.008317,54.994484,335.117523,245.117523,Hundalee
1639954.301107,5310059.405221,-22190.908712,54.994251,335.117920,245.117920,Hundalee
1640144.234015,5309787.167026,-21724.034571,55.016907,335.124573,245.124573,Hundalee
1640818.615553,5309836.905833,-21383.029730,55.027317,335.118378,245.118378,Hundalee
1641430.546938,5310292.404234,-21606.403651,55.040623,335.173920,245.173920,Hundalee
1641236.163191,5310567.965515,-22080.717062,55.025337,335.179413,245.179413,Hundalee
1640434.298899,5310384.705309,-22324.217283,55.025993,335.168915,245.168915,Hundalee
1640172.351851,5310688.534542,-22874.887101,54.949001,335.131256,245.131256,Hundalee
1640720.044839,5311115.581456,-23099.709250,54.970085,335.204620,245.204620,Hundalee
1641406.202494,5311303.351867,-22932.610768,54.956230,335.226532,245.226532,Hundalee
1641625.410581,5311669.628177,-23275.826678,54.956230,335.226532,245.226532,Hundalee
1641662.167362,5311690.082949,-23280.346686,54.956230,335.226532,245.226532,Hundalee
1641899.052188,5311841.179826,-23338.652475,55.313583,335.751129,245.751129,Hundalee
1642145.927354,5311999.884173,-23399.704032,55.774979,333.027222,243.027222,Hundalee
1642456.765406,5312011.487542,-23207.646666,55.774979,333.027222,243.027222,Hundalee
1642473.814555,5312225.076283,-23476.347204,56.099709,333.387299,243.387299,Hundalee
1642726.845958,5312307.640778,-23417.520923,56.099709,333.387299,243.387299,Hundalee
1642651.983992,5312469.386223,-23672.961726,53.977837,332.568329,242.568329,Hundalee
1642790.443076,5311920.400423,-22875.956630,53.808651,333.592346,243.592346,Hundalee
1642870.801555,5311747.048506,-22602.814358,56.252419,334.292847,244.292847,Hundalee
1642507.663244,5311415.189799,-22400.610460,55.518345,333.656586,243.656586,Hundalee
1642922.781089,5311352.709199,-22060.541304,53.635273,334.040985,244.040985,Hundalee
1642707.958855,5310981.147157,-21725.467892,54.623104,334.267914,244.267914,Hundalee
1642012.458248,5310439.152827,-21449.065701,54.924713,335.328003,245.328003,Hundalee
1642180.172579,5310095.401709,-20902.983084,55.082870,335.292847,245.292847,Hundalee
1642993.865377,5310379.810752,-20767.401895,55.549591,333.593903,243.593903,Hundalee
1643350.603973,5310708.094354,-20969.982269,56.554413,334.478485,244.478485,Hundalee
1643270.199401,5310881.494271,-21243.079933,53.477188,333.538849,243.538849,Hundalee
1643189.538705,5311055.160910,-21515.929725,56.437256,332.763153,242.763153,Hundalee
1643214.522030,5310161.461105,-20359.501222,52.361248,334.264740,244.264740,Hundalee
1642901.598688,5309754.871925,-20037.266168,55.006687,336.754395,246.754395,Hundalee
1643229.013688,5309585.930677,-19631.091248,54.991272,336.768158,246.768158,Hundalee
1643152.200934,5309260.147978,-19246.831316,55.003635,336.780304,246.780304,Hundalee
1643477.783921,5309079.608641,-18826.351421,55.018173,336.768951,246.768951,Hundalee
1643914.039997,5309211.403174,-18727.991751,55.046810,332.450653,242.450653,Hundalee
1644062.127705,5309451.796204,-18924.451571,53.058773,329.632904,239.632904,Hundalee
1643981.447612,5309625.483043,-19197.282591,56.968296,331.567322,241.567322,Hundalee
1643901.054912,5309798.870597,-19470.391744,53.143723,333.074310,243.074310,Hundalee
1643622.291683,5309819.171924,-19680.180327,54.933762,330.861938,240.861938,Hundalee
1643732.282822,5310142.723004,-20016.092457,56.798481,331.728729,241.728729,Hundalee
1643651.928169,5310316.070936,-20289.238433,53.329300,333.049438,243.049438,Hundalee
1644222.042835,5309104.578323,-18378.256619,57.128147,331.652100,241.652100,Hundalee
1644302.730570,5308930.883526,-18105.432996,52.892963,329.564728,239.564728,Hundalee
1643968.670625,5308700.330603,-18024.397989,56.783348,334.871918,244.871918,Hundalee
1644013.585664,5308409.845976,-17615.165746,54.499435,334.439392,244.439392,Hundalee
1643485.382567,5308003.338324,-17411.403866,54.745049,335.562592,245.562592,Hundalee
1643597.449537,5307589.381814,-16807.771946,55.123108,335.555756,245.555756,Hundalee
1644054.397372,5307586.231044,-16538.253275,54.789402,336.714569,246.714569,Hundalee
1644238.518103,5307246.917791,-15989.985021,55.155621,336.532806,246.532806,Hundalee
1644701.753210,5307371.197880,-15855.386456,55.868561,331.777344,241.777344,Hundalee
1644906.632954,5307629.894710,-16057.774639,57.551216,334.010284,244.010284,Hundalee
1644826.204179,5307803.319832,-16330.848879,52.491413,331.690338,241.690338,Hundalee
1644745.502876,5307977.028760,-16603.659371,57.542545,329.801056,239.801056,Hundalee
1644401.116457,5307966.350890,-16817.260266,54.205605,333.781830,243.781830,Hundalee
1644508.742495,5308293.299415,-17150.283898,52.639450,333.222748,243.222748,Hundalee
1644428.047014,5308467.002280,-17423.100023,57.285011,331.929047,241.929047,Hundalee
1645015.059512,5307259.784577,-15510.184365,52.343903,332.899048,242.899048,Hundalee
1645095.488577,5307086.359153,-15237.110405,57.667839,334.805359,244.805359,Hundalee
1644942.110967,5306746.305578,-14898.787777,54.909355,331.880463,241.880463,Hundalee
1644492.042073,5306475.667220,-14835.480940,54.960091,336.194763,246.194763,Hundalee
1644582.828763,5305993.132231,-14151.832061,55.102406,336.311157,246.311157,Hundalee
1645158.835497,5305998.119129,-13810.651659,55.644402,334.645172,244.645172,Hundalee
1645469.604293,5306310.366259,-14009.748536,52.001167,330.443024,240.443024,Hundalee
1645388.794574,5306484.188089,-14282.454104,57.874882,332.843475,242.843475,Hundalee
1645308.362617,5306657.616524,-14555.525265,52.177223,334.809235,244.809235,Hundalee
1645508.711275,5305909.372937,-13461.862248,58.035919,334.090332,244.090332,Hundalee
1645303.036186,5305553.349757,-13129.257234,54.445881,333.157959,243.157959,Hundalee
1644642.482491,5305150.609859,-13020.746398,54.889690,335.459778,245.459778,Hundalee
1644093.458852,5305154.748108,-13351.786017,55.020519,335.359406,245.359406,Hundalee
1643536.490277,5304748.182898,-13157.013131,54.989376,335.173340,245.173340,Hundalee
1643572.424910,5304387.378039,-12668.543042,54.926289,335.176971,245.176971,Hundalee
1643223.825311,5303981.169495,-12352.167927,54.913239,335.145355,245.145355,Hundalee
1643535.243203,5303730.435480,-11840.629155,55.035679,335.099792,245.099792,Hundalee
1644078.222708,5304050.646910,-11929.326416,55.038689,335.134338,245.134338,Hundalee
1644054.465174,5304443.978357,-12453.196239,54.945107,335.139648,245.139648,Hundalee
1644567.554180,5304800.644966,-12610.626709,55.102982,335.520050,245.520050,Hundalee
1645073.538584,5304751.871315,-12247.750811,54.975323,335.613953,245.613953,Hundalee
1645620.146759,5305067.177361,-12310.870691,54.972973,332.645264,242.645264,Hundalee
1645820.476679,5305426.202599,-12651.087885,58.213585,333.794556,243.794556,Hundalee
1645740.042292,5305599.633565,-12924.156695,51.822197,335.489685,245.489685,Hundalee
1645986.980671,5305076.036558,-12097.618791,51.827232,335.555420,245.555420,Hundalee
1646067.429709,5304902.590334,-11824.564161,58.204941,333.636139,243.636139,Hundalee
1646147.527813,5304729.509567,-11551.169901,52.035568,331.543579,241.543579,Hundalee
1645755.100853,5304405.472706,-11384.185995,55.512333,334.908295,244.908295,Hundalee
1645919.330343,5304164.185760,-10975.538313,53.951714,335.076141,245.076141,Hundalee
1645254.150981,5303607.680726,-10655.298984,54.543396,335.789337,245.789337,Hundalee
1645436.196777,5303350.196321,-10213.368124,55.370621,335.525726,245.525726,Hundalee
1646216.930170,5303651.863398,-10119.070895,56.267548,333.204132,243.204132,Hundalee
1646552.889813,5303968.107436,-10323.150636,57.788723,334.840820,244.840820,Hundalee
1646472.390600,5304141.605910,-10596.156708,52.182243,332.748993,242.748993,Hundalee
1646392.214825,5304314.767563,-10869.475799,58.093708,330.874115,240.874115,Hundalee
1646376.118960,5303408.477433,-9710.259765,52.509357,334.023010,244.023010,Hundalee
1645881.170534,5302821.057214,-9263.017943,54.600727,336.243439,246.243439,Hundalee
1646087.268634,5302599.801411,-8854.061916,55.487778,335.513153,245.513153,Hundalee
1646707.214472,5302922.549514,-8895.906365,55.850029,334.079926,244.079926,Hundalee
1646952.920521,5303204.908902,-9094.686693,52.595524,329.677582,239.677582,Hundalee
1646872.729540,5303378.086389,-9367.991068,57.691792,332.115448,242.115448,Hundalee
1646792.263290,5303551.550537,-9641.029040,52.359173,334.216125,244.216125,Hundalee
1647021.172692,5302817.940978,-8546.533467,57.469563,333.632813,243.632813,Hundalee
1647101.371862,5302644.754964,-8273.237017,52.707920,332.084534,242.084534,Hundalee
1646743.575622,5302280.880404,-8033.836529,55.357059,334.553406,244.553406,Hundalee
1646954.024966,5302059.315306,-7626.382625,53.041267,335.336945,245.336945,Hundalee
1646698.017302,5301591.801123,-7181.227472,55.044300,336.559662,246.559662,Hundalee
1647216.785780,5301608.706004,-6874.590473,56.763344,333.220886,243.220886,Hundalee
1647553.001104,5301903.025330,-7046.457391,57.141617,333.697906,243.697906,Hundalee
1647472.524316,5302076.500452,-7319.485166,52.880314,331.803070,241.803070,Hundalee
1647392.316656,5302249.695308,-7592.773400,57.419701,330.162506,240.162506,Hundalee
1647343.825167,5301351.485888,-6465.023483,52.814091,333.660492,243.660492,Hundalee
1646881.726310,5300864.752072,-6128.421759,54.704895,336.190033,246.190033,Hundalee
1647090.544547,5300683.016128,-5768.427744,55.689373,335.660461,245.660461,Hundalee
1647633.170691,5300996.222233,-5832.050566,56.806114,331.738312,241.738312,Hundalee
1647840.967824,5301298.882299,-6090.809456,57.117054,331.882050,241.882050,Hundalee
1647760.440537,5301472.410010,-6363.788358,52.903446,333.545715,243.545715,Hundalee
1647906.896642,5300973.226533,-5622.481555,53.108498,333.801544,243.801544,Hundalee
1647987.390260,5300799.733885,-5349.470069,56.875111,334.060913,244.060913,Hundalee
1647674.988111,5300476.598537,-5126.686400,55.707203,333.225677,243.225677,Hundalee
1648043.229354,5300432.838909,-4838.896687,53.235119,333.965424,243.965424,Hundalee
1648123.795790,5300259.270429,-4565.955672,56.699074,334.588135,244.588135,Hundalee
1647770.228743,5299935.300612,-4367.509917,55.150631,333.557220,243.557220,Hundalee
1647081.056022,5299600.878236,-4363.086405,54.947830,335.452789,245.452789,Hundalee
1647173.900592,5299258.890971,-3863.934626,55.029228,335.474152,245.474152,Hundalee
1647702.566453,5299348.405046,-3671.074555,54.986473,336.289337,246.289337,Hundalee
1648216.523920,5299326.011080,-3322.919747,56.962593,334.877075,244.877075,Hundalee
1648634.002825,5299560.851876,-3359.120471,53.610516,330.604187,240.604187,Hundalee
1648553.655635,5299734.192036,-3632.273669,56.566113,331.962158,241.962158,Hundalee
1648473.286056,5299907.555512,-3905.405199,53.543877,333.090698,243.090698,Hundalee
1648039.675779,5299756.609318,-3980.406810,52.775482,334.027100,244.027100,Hundalee
1648167.222709,5299010.209310,-2937.458851,54.827274,334.239197,244.239197,Hundalee
1647457.986520,5298703.068763,-2973.781587,54.966511,335.370667,245.370667,Hundalee
1646978.621870,5298929.356457,-3552.102553,54.963844,335.371521,245.371521,Hundalee
1646450.470243,5298650.069820,-3506.509780,54.967110,335.028412,245.028412,Hundalee
1646620.056471,5298260.838381,-2900.574162,55.024883,335.032959,245.032959,Hundalee
1647275.509352,5298387.619220,-2672.754711,55.020504,335.419952,245.419952,Hundalee
1647713.105818,5298211.719511,-2184.999508,54.920410,335.431763,245.431763,Hundalee
1648244.479772,5298348.329838,-2052.327819,54.873375,336.425018,246.425018,Hundalee
1648525.385868,5298139.672120,-1618.349999,55.123833,336.220032,246.220032,Hundalee
1648957.604058,5298276.152764,-1523.363891,55.361572,332.442017,242.442017,Hundalee
1649128.064981,5298524.961283,-1721.127306,53.970768,330.513733,240.513733,Hundalee
